[2026-07-14T03:48:11.060Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/hooks/use-smooth-controls.js?v=2b854d8e → 200 (?ms, -310B)
[2026-07-14T03:48:11.060Z] GET http://127.0.0.1:5173/.vite/deps/nanostores-BxZd4HbO.js?v=2b854d8e → 200 (?ms, -310B)
[2026-07-14T03:48:11.060Z] GET http://127.0.0.1:5173/.vite/deps/gsap.js?v=d0ea163b → 200 (?ms, -312B)
[2026-07-14T03:48:11.060Z] GET http://127.0.0.1:5173/.vite/deps/leva.js?v=e839c078 → 200 (?ms, -313B)
[2026-07-14T03:48:11.061Z] GET http://127.0.0.1:5173/.vite/deps/nanostores.js?v=9f79ae39 → 200 (?ms, -308B)
[2026-07-14T03:48:11.061Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/node_modules/vite/dist/client/env.mjs → 304 (2ms, ?B)
[2026-07-14T03:48:59.864Z] GET http://127.0.0.1:5173/conformance-harness.html?view=waiting → 200 (7ms, 1470B)
[2026-07-14T03:48:59.875Z] GET http://127.0.0.1:5173/@vite/client → 200 (31ms, ?B)
[2026-07-14T03:48:59.875Z] GET http://127.0.0.1:5173/conformance-harness.js?t=1784000939778 → 200 (26ms, 39715B)
[2026-07-14T03:48:59.901Z] GET http://127.0.0.1:5173/.vite/deps/react.js?v=0b5eb5ec → 200 (3ms, -264B)
[2026-07-14T03:48:59.901Z] GET http://127.0.0.1:5173/.vite/deps/react-dom_client.js?v=f61d3cfe → 200 (1ms, -259B)
[2026-07-14T03:48:59.901Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/ui/components/badge.js?v=2b854d8e → 200 (1ms, -262B)
[2026-07-14T03:48:59.901Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/ui/components/button.js?v=2b854d8e → 200 (2ms, -263B)
[2026-07-14T03:48:59.901Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/ui/components/card.js?v=2b854d8e → 200 (2ms, -262B)
[2026-07-14T03:48:59.901Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/src/index.css?t=1784000939778 → 200 (8ms, 95446B)
[2026-07-14T03:48:59.902Z] GET http://127.0.0.1:5173/dist/style.css → 200 (6ms, ?B)
[2026-07-14T03:48:59.902Z] GET http://127.0.0.1:5173/.vite/deps/client-Baa7a0Z0.js?v=2b854d8e → 200 (15ms, -266B)
[2026-07-14T03:48:59.903Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/node_modules/react/jsx-runtime.js?v=2b854d8e → 200 (?ms, -306B)
[2026-07-14T03:48:59.903Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/utils/index.js?v=2b854d8e → 200 (?ms, -310B)
[2026-07-14T03:48:59.903Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/ui/components/blend-mode.js?v=2b854d8e → 200 (?ms, -310B)
[2026-07-14T03:48:59.904Z] GET http://127.0.0.1:5173/.vite/deps/clsx.js?v=9d92d4d6 → 200 (?ms, -308B)
[2026-07-14T03:48:59.904Z] GET http://127.0.0.1:5173/.vite/deps/sanitize-html.js?v=8a2bd67e → 200 (?ms, -313B)
[2026-07-14T03:48:59.904Z] GET http://127.0.0.1:5173/.vite/deps/tailwind-merge.js?v=b2d428aa → 200 (1ms, -312B)
[2026-07-14T03:48:59.905Z] GET http://127.0.0.1:5173/.vite/deps/three.js?v=2e577078 → 200 (23ms, -267B)
[2026-07-14T03:48:59.905Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/utils/color.js?v=2b854d8e → 200 (?ms, -308B)
[2026-07-14T03:48:59.905Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/utils/poly.js?v=2b854d8e → 200 (?ms, -308B)
[2026-07-14T03:48:59.905Z] GET http://127.0.0.1:5173/.vite/deps/@nanostores_react.js?v=6ea55259 → 200 (?ms, -308B)
[2026-07-14T03:48:59.905Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/hooks/use-smooth-controls.js?v=2b854d8e → 200 (?ms, -310B)
[2026-07-14T03:48:59.905Z] GET http://127.0.0.1:5173/.vite/deps/class-variance-authority.js?v=28c013e6 → 200 (?ms, -308B)
[2026-07-14T03:48:59.905Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/ui/components/typography/index.js?v=2b854d8e → 200 (1ms, -309B)
[2026-07-14T03:48:59.906Z] GET http://127.0.0.1:5173/.vite/deps/rolldown-runtime-FDOR9p9I.js?v=2b854d8e → 200 (?ms, -261B)
[2026-07-14T03:48:59.906Z] GET http://127.0.0.1:5173/.vite/deps/nanostores-BxZd4HbO.js?v=2b854d8e → 200 (?ms, -310B)
[2026-07-14T03:48:59.906Z] GET http://127.0.0.1:5173/.vite/deps/gsap.js?v=d0ea163b → 200 (?ms, -312B)
[2026-07-14T03:48:59.906Z] GET http://127.0.0.1:5173/.vite/deps/leva.js?v=e839c078 → 200 (?ms, -313B)
[2026-07-14T03:48:59.906Z] GET http://127.0.0.1:5173/.vite/deps/nanostores.js?v=9f79ae39 → 200 (?ms, -308B)
[2026-07-14T03:48:59.906Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/node_modules/vite/dist/client/env.mjs → 200 (4ms, ?B)
[2026-07-14T03:49:10.878Z] GET http://127.0.0.1:5173/conformance-harness.html?view=waiting → 200 (3ms, ?B)
[2026-07-14T03:49:10.883Z] GET http://127.0.0.1:5173/@vite/client → 304 (?ms, ?B)
[2026-07-14T03:49:10.883Z] GET http://127.0.0.1:5173/conformance-harness.js?t=1784000939778 → 304 (?ms, ?B)
[2026-07-14T03:49:10.883Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/node_modules/vite/dist/client/env.mjs → 304 (2ms, ?B)
[2026-07-14T03:49:10.884Z] GET http://127.0.0.1:5173/.vite/deps/react.js?v=0b5eb5ec → 200 (?ms, -264B)
[2026-07-14T03:49:10.884Z] GET http://127.0.0.1:5173/.vite/deps/react-dom_client.js?v=f61d3cfe → 200 (?ms, -259B)
[2026-07-14T03:49:10.884Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/ui/components/badge.js?v=2b854d8e → 200 (?ms, -262B)
[2026-07-14T03:49:10.884Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/ui/components/button.js?v=2b854d8e → 200 (?ms, -263B)
[2026-07-14T03:49:10.884Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/ui/components/card.js?v=2b854d8e → 200 (?ms, -262B)
[2026-07-14T03:49:10.884Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/src/index.css?t=1784000939778 → 304 (2ms, ?B)
[2026-07-14T03:49:10.884Z] GET http://127.0.0.1:5173/dist/style.css → 304 (2ms, ?B)
[2026-07-14T03:49:10.884Z] GET http://127.0.0.1:5173/.vite/deps/rolldown-runtime-FDOR9p9I.js?v=2b854d8e → 200 (?ms, -261B)
[2026-07-14T03:49:10.884Z] GET http://127.0.0.1:5173/.vite/deps/client-Baa7a0Z0.js?v=2b854d8e → 200 (1ms, -266B)
[2026-07-14T03:49:10.885Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/node_modules/react/jsx-runtime.js?v=2b854d8e → 200 (?ms, -306B)
[2026-07-14T03:49:10.885Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/utils/index.js?v=2b854d8e → 200 (?ms, -310B)
[2026-07-14T03:49:10.885Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/ui/components/blend-mode.js?v=2b854d8e → 200 (?ms, -310B)
[2026-07-14T03:49:10.885Z] GET http://127.0.0.1:5173/.vite/deps/class-variance-authority.js?v=28c013e6 → 200 (?ms, -308B)
[2026-07-14T03:49:10.885Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/ui/components/typography/index.js?v=2b854d8e → 200 (?ms, -309B)
[2026-07-14T03:49:10.885Z] GET http://127.0.0.1:5173/.vite/deps/clsx.js?v=9d92d4d6 → 200 (?ms, -308B)
[2026-07-14T03:49:10.885Z] GET http://127.0.0.1:5173/.vite/deps/sanitize-html.js?v=8a2bd67e → 200 (?ms, -313B)
[2026-07-14T03:49:10.885Z] GET http://127.0.0.1:5173/.vite/deps/tailwind-merge.js?v=b2d428aa → 200 (?ms, -312B)
[2026-07-14T03:49:10.886Z] GET http://127.0.0.1:5173/.vite/deps/three.js?v=2e577078 → 200 (?ms, -267B)
[2026-07-14T03:49:10.886Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/utils/color.js?v=2b854d8e → 200 (?ms, -308B)
[2026-07-14T03:49:10.886Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/utils/poly.js?v=2b854d8e → 200 (?ms, -308B)
[2026-07-14T03:49:10.886Z] GET http://127.0.0.1:5173/.vite/deps/@nanostores_react.js?v=6ea55259 → 200 (?ms, -308B)
[2026-07-14T03:49:10.886Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/hooks/use-smooth-controls.js?v=2b854d8e → 200 (?ms, -310B)
[2026-07-14T03:49:10.886Z] GET http://127.0.0.1:5173/.vite/deps/nanostores-BxZd4HbO.js?v=2b854d8e → 200 (?ms, -310B)
[2026-07-14T03:49:10.886Z] GET http://127.0.0.1:5173/.vite/deps/gsap.js?v=d0ea163b → 200 (?ms, -312B)
[2026-07-14T03:49:10.886Z] GET http://127.0.0.1:5173/.vite/deps/leva.js?v=e839c078 → 200 (1ms, -313B)
[2026-07-14T03:49:10.887Z] GET http://127.0.0.1:5173/.vite/deps/nanostores.js?v=9f79ae39 → 200 (?ms, -308B)
[2026-07-14T03:49:46.030Z] GET http://127.0.0.1:5173/conformance-harness.html?view=waiting → 200 (3ms, 1470B)
[2026-07-14T03:49:46.035Z] GET http://127.0.0.1:5173/@vite/client → 200 (1ms, ?B)
[2026-07-14T03:49:46.035Z] GET http://127.0.0.1:5173/conformance-harness.js?t=1784000985968 → 200 (?ms, 39750B)
[2026-07-14T03:49:46.036Z] GET http://127.0.0.1:5173/.vite/deps/react.js?v=0b5eb5ec → 200 (1ms, -264B)
[2026-07-14T03:49:46.036Z] GET http://127.0.0.1:5173/.vite/deps/react-dom_client.js?v=f61d3cfe → 200 (1ms, -259B)
[2026-07-14T03:49:46.036Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/ui/components/badge.tsx?t=1784000871744 → 200 (20ms, 5174B)
[2026-07-14T03:49:46.036Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/ui/components/button.tsx?t=1784000871744 → 200 (20ms, 13786B)
[2026-07-14T03:49:46.036Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/ui/components/card.tsx?t=1784000871744 → 200 (22ms, 6106B)
[2026-07-14T03:49:46.036Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/src/index.css?t=1784000985968 → 200 (27ms, 95446B)
[2026-07-14T03:49:46.036Z] GET http://127.0.0.1:5173/dist/style.css → 200 (27ms, ?B)
[2026-07-14T03:49:46.036Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/node_modules/vite/dist/client/env.mjs → 200 (28ms, ?B)
[2026-07-14T03:49:46.037Z] GET http://127.0.0.1:5173/.vite/deps/client-Baa7a0Z0.js?v=2b854d8e → 200 (11ms, -266B)
[2026-07-14T03:49:46.037Z] GET http://127.0.0.1:5173/.vite/deps/rolldown-runtime-FDOR9p9I.js?v=2b854d8e → 200 (?ms, -261B)
[2026-07-14T03:49:46.056Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/utils/index.ts?v=2b854d8e → 200 (1ms, -261B)
[2026-07-14T03:49:46.056Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/ui/components/blend-mode.tsx → 200 (4ms, ?B)
[2026-07-14T03:49:46.056Z] GET http://127.0.0.1:5173/.vite/deps/react_jsx-dev-runtime.js?v=66349a02 → 200 (1ms, -263B)
[2026-07-14T03:49:46.056Z] GET http://127.0.0.1:5173/.vite/deps/class-variance-authority.js?v=28c013e6 → 200 (?ms, -308B)
[2026-07-14T03:49:46.057Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/ui/components/typography/index.tsx → 200 (3ms, ?B)
[2026-07-14T03:49:46.057Z] GET http://127.0.0.1:5173/.vite/deps/clsx.js?v=9d92d4d6 → 200 (?ms, -308B)
[2026-07-14T03:49:46.057Z] GET http://127.0.0.1:5173/.vite/deps/sanitize-html.js?v=8a2bd67e → 200 (?ms, -313B)
[2026-07-14T03:49:46.057Z] GET http://127.0.0.1:5173/.vite/deps/tailwind-merge.js?v=b2d428aa → 200 (?ms, -312B)
[2026-07-14T03:49:46.057Z] GET http://127.0.0.1:5173/.vite/deps/three.js?v=2e577078 → 200 (19ms, -267B)
[2026-07-14T03:49:46.057Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/utils/color.ts?v=2b854d8e → 200 (?ms, -261B)
[2026-07-14T03:49:46.057Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/utils/poly.ts?v=2b854d8e → 200 (?ms, -260B)
[2026-07-14T03:49:46.060Z] GET http://127.0.0.1:5173/.vite/deps/@nanostores_react.js?v=6ea55259 → 200 (?ms, -308B)
[2026-07-14T03:49:46.060Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/hooks/use-smooth-controls.ts?v=2b854d8e → 200 (1ms, -263B)
[2026-07-14T03:49:46.060Z] GET http://127.0.0.1:5173/.vite/deps/nanostores-BxZd4HbO.js?v=2b854d8e → 200 (?ms, -310B)
[2026-07-14T03:49:46.061Z] GET http://127.0.0.1:5173/.vite/deps/gsap.js?v=d0ea163b → 200 (?ms, -312B)
[2026-07-14T03:49:46.061Z] GET http://127.0.0.1:5173/.vite/deps/leva.js?v=e839c078 → 200 (?ms, -313B)
[2026-07-14T03:49:46.061Z] GET http://127.0.0.1:5173/.vite/deps/nanostores.js?v=9f79ae39 → 200 (?ms, -308B)
[2026-07-14T03:49:46.084Z] GET http://127.0.0.1:5173/dist/index.js → 200 (7ms, ?B)
[2026-07-14T03:49:46.097Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/fonts/RulesCompressed-Regular.woff2 → 200 (2ms, ?B)
[2026-07-14T03:49:46.097Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/fonts/Mondwest-Regular.woff2 → 200 (2ms, ?B)
[2026-07-14T03:49:52.024Z] GET http://127.0.0.1:5173/conformance-harness.html?view=waiting&run=2 → 200 (2ms, 1470B)
[2026-07-14T03:49:52.028Z] GET http://127.0.0.1:5173/@vite/client → 304 (1ms, ?B)
[2026-07-14T03:49:52.028Z] GET http://127.0.0.1:5173/conformance-harness.js?t=1784000985968 → 304 (1ms, ?B)
[2026-07-14T03:49:52.029Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/node_modules/vite/dist/client/env.mjs → 304 (7ms, ?B)
[2026-07-14T03:49:52.029Z] GET http://127.0.0.1:5173/.vite/deps/react.js?v=0b5eb5ec → 200 (?ms, -264B)
[2026-07-14T03:49:52.029Z] GET http://127.0.0.1:5173/.vite/deps/react-dom_client.js?v=f61d3cfe → 200 (?ms, -259B)
[2026-07-14T03:49:52.029Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/ui/components/badge.tsx?t=1784000871744 → 304 (7ms, ?B)
[2026-07-14T03:49:52.030Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/ui/components/button.tsx?t=1784000871744 → 304 (6ms, ?B)
[2026-07-14T03:49:52.030Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/ui/components/card.tsx?t=1784000871744 → 304 (8ms, ?B)
[2026-07-14T03:49:52.030Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/src/index.css?t=1784000985968 → 304 (8ms, ?B)
[2026-07-14T03:49:52.030Z] GET http://127.0.0.1:5173/dist/style.css → 304 (8ms, ?B)
[2026-07-14T03:49:52.031Z] GET http://127.0.0.1:5173/.vite/deps/rolldown-runtime-FDOR9p9I.js?v=2b854d8e → 200 (1ms, -261B)
[2026-07-14T03:49:52.033Z] GET http://127.0.0.1:5173/.vite/deps/client-Baa7a0Z0.js?v=2b854d8e → 200 (?ms, -266B)
[2026-07-14T03:49:52.036Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/utils/index.ts?v=2b854d8e → 200 (?ms, -261B)
[2026-07-14T03:49:52.036Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/ui/components/blend-mode.tsx → 304 (4ms, ?B)
[2026-07-14T03:49:52.036Z] GET http://127.0.0.1:5173/.vite/deps/react_jsx-dev-runtime.js?v=66349a02 → 200 (1ms, -263B)
[2026-07-14T03:49:52.037Z] GET http://127.0.0.1:5173/.vite/deps/class-variance-authority.js?v=28c013e6 → 200 (?ms, -308B)
[2026-07-14T03:49:52.037Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/ui/components/typography/index.tsx → 304 (3ms, ?B)
[2026-07-14T03:49:52.039Z] GET http://127.0.0.1:5173/.vite/deps/clsx.js?v=9d92d4d6 → 200 (?ms, -308B)
[2026-07-14T03:49:52.039Z] GET http://127.0.0.1:5173/.vite/deps/sanitize-html.js?v=8a2bd67e → 200 (?ms, -313B)
[2026-07-14T03:49:52.039Z] GET http://127.0.0.1:5173/.vite/deps/tailwind-merge.js?v=b2d428aa → 200 (1ms, -312B)
[2026-07-14T03:49:52.040Z] GET http://127.0.0.1:5173/.vite/deps/three.js?v=2e577078 → 200 (?ms, -267B)
[2026-07-14T03:49:52.040Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/utils/color.ts?v=2b854d8e → 200 (?ms, -261B)
[2026-07-14T03:49:52.040Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/utils/poly.ts?v=2b854d8e → 200 (?ms, -260B)
[2026-07-14T03:49:52.041Z] GET http://127.0.0.1:5173/.vite/deps/@nanostores_react.js?v=6ea55259 → 200 (?ms, -308B)
[2026-07-14T03:49:52.041Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/hooks/use-smooth-controls.ts?v=2b854d8e → 200 (?ms, -263B)
[2026-07-14T03:49:52.042Z] GET http://127.0.0.1:5173/.vite/deps/nanostores-BxZd4HbO.js?v=2b854d8e → 200 (?ms, -310B)
[2026-07-14T03:49:52.042Z] GET http://127.0.0.1:5173/.vite/deps/gsap.js?v=d0ea163b → 200 (?ms, -312B)
[2026-07-14T03:49:52.043Z] GET http://127.0.0.1:5173/.vite/deps/leva.js?v=e839c078 → 200 (?ms, -313B)
[2026-07-14T03:49:52.043Z] GET http://127.0.0.1:5173/.vite/deps/nanostores.js?v=9f79ae39 → 200 (?ms, -308B)
[2026-07-14T03:49:52.047Z] GET http://127.0.0.1:5173/dist/index.js → 304 (8ms, ?B)
[2026-07-14T03:49:52.064Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/fonts/RulesCompressed-Regular.woff2 → 304 (1ms, ?B)
[2026-07-14T03:49:52.064Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/fonts/Mondwest-Regular.woff2 → 304 (1ms, ?B)
[2026-07-14T03:50:06.911Z] GET http://127.0.0.1:5173/conformance-harness.html?view=instances&run=2 → 200 (5ms, 1470B)
[2026-07-14T03:50:06.918Z] GET http://127.0.0.1:5173/@vite/client → 304 (?ms, ?B)
[2026-07-14T03:50:06.918Z] GET http://127.0.0.1:5173/conformance-harness.js?t=1784000985968 → 304 (?ms, ?B)
[2026-07-14T03:50:06.919Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/node_modules/vite/dist/client/env.mjs → 304 (1ms, ?B)
[2026-07-14T03:50:06.919Z] GET http://127.0.0.1:5173/.vite/deps/react.js?v=0b5eb5ec → 200 (?ms, -264B)
[2026-07-14T03:50:06.919Z] GET http://127.0.0.1:5173/.vite/deps/react-dom_client.js?v=f61d3cfe → 200 (?ms, -259B)
[2026-07-14T03:50:06.919Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/ui/components/badge.tsx?t=1784000871744 → 304 (1ms, ?B)
[2026-07-14T03:50:06.919Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/ui/components/button.tsx?t=1784000871744 → 304 (2ms, ?B)
[2026-07-14T03:50:06.919Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/ui/components/card.tsx?t=1784000871744 → 304 (2ms, ?B)
[2026-07-14T03:50:06.919Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/src/index.css?t=1784000985968 → 304 (2ms, ?B)
[2026-07-14T03:50:06.919Z] GET http://127.0.0.1:5173/dist/style.css → 304 (2ms, ?B)
[2026-07-14T03:50:06.919Z] GET http://127.0.0.1:5173/.vite/deps/rolldown-runtime-FDOR9p9I.js?v=2b854d8e → 200 (?ms, -261B)
[2026-07-14T03:50:06.920Z] GET http://127.0.0.1:5173/.vite/deps/client-Baa7a0Z0.js?v=2b854d8e → 200 (?ms, -266B)
[2026-07-14T03:50:06.920Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/utils/index.ts?v=2b854d8e → 200 (?ms, -261B)
[2026-07-14T03:50:06.921Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/ui/components/blend-mode.tsx → 304 (1ms, ?B)
[2026-07-14T03:50:06.921Z] GET http://127.0.0.1:5173/.vite/deps/react_jsx-dev-runtime.js?v=66349a02 → 200 (?ms, -263B)
[2026-07-14T03:50:06.921Z] GET http://127.0.0.1:5173/.vite/deps/clsx.js?v=9d92d4d6 → 200 (?ms, -308B)
[2026-07-14T03:50:06.921Z] GET http://127.0.0.1:5173/.vite/deps/sanitize-html.js?v=8a2bd67e → 200 (?ms, -313B)
[2026-07-14T03:50:06.921Z] GET http://127.0.0.1:5173/.vite/deps/tailwind-merge.js?v=b2d428aa → 200 (1ms, -312B)
[2026-07-14T03:50:06.922Z] GET http://127.0.0.1:5173/.vite/deps/three.js?v=2e577078 → 200 (?ms, -267B)
[2026-07-14T03:50:06.922Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/utils/color.ts?v=2b854d8e → 200 (?ms, -261B)
[2026-07-14T03:50:06.922Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/utils/poly.ts?v=2b854d8e → 200 (?ms, -260B)
[2026-07-14T03:50:06.922Z] GET http://127.0.0.1:5173/.vite/deps/class-variance-authority.js?v=28c013e6 → 200 (?ms, -308B)
[2026-07-14T03:50:06.922Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/ui/components/typography/index.tsx → 304 (2ms, ?B)
[2026-07-14T03:50:06.922Z] GET http://127.0.0.1:5173/.vite/deps/@nanostores_react.js?v=6ea55259 → 200 (?ms, -308B)
[2026-07-14T03:50:06.922Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/src/hooks/use-smooth-controls.ts?v=2b854d8e → 200 (?ms, -263B)
[2026-07-14T03:50:06.923Z] GET http://127.0.0.1:5173/.vite/deps/nanostores-BxZd4HbO.js?v=2b854d8e → 200 (?ms, -310B)
[2026-07-14T03:50:06.923Z] GET http://127.0.0.1:5173/.vite/deps/gsap.js?v=d0ea163b → 200 (?ms, -312B)
[2026-07-14T03:50:06.923Z] GET http://127.0.0.1:5173/.vite/deps/leva.js?v=e839c078 → 200 (?ms, -313B)
[2026-07-14T03:50:06.923Z] GET http://127.0.0.1:5173/.vite/deps/nanostores.js?v=9f79ae39 → 200 (1ms, -308B)
[2026-07-14T03:50:06.935Z] GET http://127.0.0.1:5173/dist/index.js → 304 (1ms, ?B)
[2026-07-14T03:50:06.945Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/fonts/RulesCompressed-Regular.woff2 → 304 (?ms, ?B)
[2026-07-14T03:50:06.945Z] GET http://127.0.0.1:5173/@fs/Volumes/MainData/Developer/products/hermes-mobile/web/node_modules/@nous-research/ui/dist/fonts/Mondwest-Regular.woff2 → 304 (?ms, ?B)
[2026-07-14T03:50:07.146Z] GET http://127.0.0.1:5173/conformance-harness.html?view=seats&run=2 → 200 (4ms, 1470B)
[2026-07-14T03:50:07.152Z] GET http://127.0.0.1:5173/@vite/client → 304 (?ms, ?B)
[2026-07-14T03:50:07.152Z] GET http://127.0.0.1:5173/conformance-harness.js?t=1784000985968 → 304 (?ms, ?B)
